phone,price,double_num,category 
0919268938,590,"91,19,92,26,68,89,93,38,","การงาน,การเงิน,ความรัก,มีปัญหาด้านการเงิน,การเรียน,ปัญหาด้านความรัก,"
0991289730,1149,"99,91,12,28,89,97,73,30,","ความมั่นคง,การงาน,ประมาท,ความเครียด,การเงิน,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,ปัญหาด้านสุขภาพ,"
0912639399,15800,"91,12,26,63,39,93,39,99,","การงาน,ประมาท,ความเครียด,การเงิน,ความรัก,การเรียน,ความมั่นคง,"
9921117944,699,"92,21,11,11,17,79,94,44,","การงาน,ประมาท,ความเครียด,ชีวิตอุปสรรค,การเงิน,"
0991281710,1400,"99,91,12,28,81,17,71,10,","ความมั่นคง,การงาน,ประมาท,ความเครียด,การเงิน,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,"
0990607138,200,"99,90,06,60,07,71,13,38,","ความมั่นคง,ชีวิตอุปสรรค,ความเครียด,ปัญหาด้านสุขภาพ,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,ประมาท,"
0919221109,999,"91,19,92,22,21,11,10,09,","การงาน,ความรัก,ประมาท,ความเครียด,ชีวิตอุปสรรค,ปัญหาด้านสุขภาพ,"
0919552199,590,"91,19,95,55,52,21,19,99,","การงาน,การเงิน,ประมาท,ความเครียด,ความมั่นคง,"
0919247276,890,"91,19,92,24,47,72,27,76,","การงาน,ความรัก,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,"
0917766263,549,"91,17,77,76,66,62,26,63,","การงาน,ชีวิตอุปสรรค,ความเครียด,การเงิน,ความรัก,"
0914156123,1290,"91,14,41,15,56,61,12,23,","การงาน,การเงิน,การเรียน,ความรัก,ประมาท,ความเครียด,"
0991241310,8199,"99,91,12,24,41,13,31,10,","ความมั่นคง,การงาน,ประมาท,ความเครียด,ความรัก,การเรียน,ชีวิตอุปสรรค,"
0919215806,200,"91,19,92,21,15,58,80,06,","การงาน,ประมาท,ความเครียด,การเงิน,ความรัก,การเรียน,ปัญหาด้านสุขภาพ,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,"
0911381259,3000,"91,11,13,38,81,12,25,59,","การงาน,ประมาท,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,ความเครียด,"
0990464482,300,"99,90,04,46,64,44,48,82,","ความมั่นคง,ชีวิตอุปสรรค,ความเครียด,ปัญหาด้านสุขภาพ,การงาน,ความรัก,ปัญหาด้านความรัก,การเงิน,"
0919446526,890,"91,19,94,44,46,65,52,26,","การงาน,ความรัก,การเงิน,"
0919415655,489,"91,19,94,41,15,56,65,55,","การงาน,การเรียน,การเงิน,ความรัก,"
0990494136,200,"99,90,04,49,94,41,13,36,","ความมั่นคง,ชีวิตอุปสรรค,ความเครียด,ปัญหาด้านสุขภาพ,การงาน,การเรียน,ประมาท,การเงิน,"
0912832406,9999,"91,12,28,83,32,24,40,06,","การงาน,ประมาท,ความเครียด,การเงิน,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,ชีวิตอุปสรรค,"
0912083007,9999,"91,12,20,08,83,30,00,07,","การงาน,ประมาท,ความเครียด,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,ปัญหาด้านสุขภาพ,ชีวิตอุปสรรค,"
0919552992,489,"91,19,95,55,52,29,99,92,","การงาน,การเงิน,ความมั่นคง,"
0912101794,93999,"91,12,21,10,01,17,79,94,","การงาน,ประมาท,ความเครียด,ชีวิตอุปสรรค,การเงิน,"
0990534800,320,"99,90,05,53,34,48,80,00,","ความมั่นคง,ชีวิตอุปสรรค,ความเครียด,ปัญหาด้านสุขภาพ,การงาน,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,"
9916202063,150,"91,16,62,20,02,20,06,63,","การงาน,การเรียน,การเงิน,ความรัก,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,"
0990151478,162,"99,90,01,15,51,14,47,78,","ความมั่นคง,ชีวิตอุปสรรค,ความเครียด,ปัญหาด้านสุขภาพ,ประมาท,การเงิน,ความรัก,การเรียน,"
0919268985,1490,"91,19,92,26,68,89,98,85,","การงาน,การเงิน,ความรัก,มีปัญหาด้านการเงิน,ความมั่นคง,"
0991207470,1200,"99,91,12,20,07,74,47,70,","ความมั่นคง,การงาน,ประมาท,ความเครียด,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,ชีวิตอุปสรรค,ปัญหาด้านสุขภาพ,"
0912909728,9000,"91,12,29,90,09,97,72,28,","การงาน,ประมาท,ความเครียด,ชีวิตอุปสรรค,ปัญหาด้านสุขภาพ,การเงิน,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,"
9108533773,150,"10,08,85,53,33,37,77,73,","ประมาท,ชีวิตอุปสรรค,ความเครียด,ปัญหาด้านสุขภาพ,การงาน,มีปัญหาด้านการเงิน,"
0916487626,189,"91,16,64,48,87,76,62,26,","การงาน,การเรียน,ความรัก,ชีวิตอุปสรรค,ปัญหาด้านความรัก,การเงิน,"
0912930330,11000,"91,12,29,93,30,03,33,30,","การงาน,ประมาท,ความเครียด,การเรียน,ปัญหาด้านสุขภาพ,"
0919111171,279999,"91,19,91,11,11,11,17,71,","การงาน,ประมาท,ชีวิตอุปสรรค,ความเครียด,"
0919221971,390,"91,19,92,22,21,19,97,71,","การงาน,ความรัก,ประมาท,ความเครียด,การเงิน,ชีวิตอุปสรรค,"
0919450201,350,"91,19,94,45,50,02,20,01,","การงาน,การเงิน,การเรียน,ปัญหาด้านสุขภาพ,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,ประมาท,ชีวิตอุปสรรค,"
0919375739,300,"91,19,93,37,75,57,73,39,","การงาน,การเรียน,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,ความเครียด,"
0917367312,789,"91,17,73,36,67,73,31,12,","การงาน,ชีวิตอุปสรรค,ความเครียด,มีปัญหาด้านการเงิน,ประมาท,"
0910165425,1290,"91,10,01,16,65,54,42,25,","การงาน,ประมาท,ชีวิตอุปสรรค,การเรียน,การเงิน,ความรัก,"
0910396202,519,"91,10,03,39,96,62,20,02,","การงาน,ประมาท,ชีวิตอุปสรรค,ปัญหาด้านสุขภาพ,การเรียน,การเงิน,ความรัก,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,"
0912095919,12000,"91,12,20,09,95,59,91,19,","การงาน,ประมาท,ความเครียด,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,ชีวิตอุปสรรค,ปัญหาด้านสุขภาพ,"
0912834920,11199,"91,12,28,83,34,49,92,20,","การงาน,ประมาท,ความเครียด,การเงิน,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,ชีวิตอุปสรรค,"
0919935951,990,"91,19,99,93,35,59,95,51,","การงาน,ความมั่นคง,การเรียน,การเงิน,ความรัก,"
0916666523,1850,"91,16,66,66,66,65,52,23,","การงาน,การเรียน,การเงิน,ความรัก,"
0916662660,1222,"91,16,66,66,62,26,66,60,","การงาน,การเรียน,การเงิน,ความรัก,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,"
0919493798,180,"91,19,94,49,93,37,79,98,","การงาน,การเรียน,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,ความมั่นคง,"
0916511373,97,"91,16,65,51,11,13,37,73,","การงาน,การเรียน,การเงิน,ความรัก,ประมาท,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,"
0916487949,189,"91,16,64,48,87,79,94,49,","การงาน,การเรียน,ความรัก,ชีวิตอุปสรรค,ปัญหาด้านความรัก,การเงิน,"
0912406078,39999,"91,12,24,40,06,60,07,78,","การงาน,ประมาท,ความเครียด,ความรัก,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,ปัญหาด้านสุขภาพ,"
0919320438,690,"91,19,93,32,20,04,43,38,","การงาน,การเรียน,ความรัก,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,ชีวิตอุปสรรค,ความเครียด,"
0912046211,8900,"91,12,20,04,46,62,21,11,","การงาน,ประมาท,ความเครียด,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,ชีวิตอุปสรรค,"
0912957372,11000,"91,12,29,95,57,73,37,72,","การงาน,ประมาท,ความเครียด,การเงิน,มีปัญหาด้านการเงิน,ชีวิตอุปสรรค,ปัญหาด้านความรัก,"
0991264450,4400,"99,91,12,26,64,44,45,50,","ความมั่นคง,การงาน,ประมาท,ความเครียด,การเงิน,ความรัก,การเรียน,ปัญหาด้านสุขภาพ,"
0911242900,3000,"91,11,12,24,42,29,90,00,","การงาน,ประมาท,ชีวิตอุปสรรค,ความเครียด,ความรัก,ปัญหาด้านสุขภาพ,มีปัญหาด้านการเงิน,"
0912961600,29499,"91,12,29,96,61,16,60,00,","การงาน,ประมาท,ความเครียด,การเงิน,การเรียน,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,"
0919690033,500,"91,19,96,69,90,00,03,33,","การงาน,การเงิน,ชีวิตอุปสรรค,ความเครียด,ปัญหาด้านสุขภาพ,มีปัญหาด้านการเงิน,ประมาท,"
0916458353,189,"91,16,64,45,58,83,35,53,","การงาน,การเรียน,ความรัก,การเงิน,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,"
0912875151,17900,"91,12,28,87,75,51,15,51,","การงาน,ประมาท,ความเครียด,การเงิน,มีปัญหาด้านการเงิน,ความรัก,การเรียน,"
0919602576,290,"91,19,96,60,02,25,57,76,","การงาน,การเงิน,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,ความเครียด,ชีวิตอุปสรรค,"
0912832427,11199,"91,12,28,83,32,24,42,27,","การงาน,ประมาท,ความเครียด,การเงิน,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,ชีวิตอุปสรรค,"
0919240283,170,"91,19,92,24,40,02,28,83,","การงาน,ความรัก,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,"
0919515840,390,"91,19,95,51,15,58,84,40,","การงาน,การเงิน,ความรัก,การเรียน,ชีวิตอุปสรรค,ปัญหาด้านความรัก,"
9196354935,650,"19,96,63,35,54,49,93,35,","การงาน,การเงิน,การเรียน,"
0918441005,537,"91,18,84,44,41,10,00,05,","การงาน,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,การเรียน,ประมาท,ความเครียด,ปัญหาด้านสุขภาพ,"
0991263600,5000,"99,91,12,26,63,36,60,00,","ความมั่นคง,การงาน,ประมาท,ความเครียด,การเงิน,ความรัก,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,"
0991246893,2199,"99,91,12,24,46,68,89,93,","ความมั่นคง,การงาน,ประมาท,ความเครียด,ความรัก,มีปัญหาด้านการเงิน,การเรียน,"
0919223900,2390,"91,19,92,22,23,39,90,00,","การงาน,ความรัก,การเรียน,ชีวิตอุปสรรค,ความเครียด,ปัญหาด้านสุขภาพ,มีปัญหาด้านการเงิน,"
0990292931,399,"99,90,02,29,92,29,93,31,","ความมั่นคง,ชีวิตอุปสรรค,ความเครียด,ปัญหาด้านสุขภาพ,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,การงาน,การเรียน,ประมาท,"
0914180741,2499,"91,14,41,18,80,07,74,41,","การงาน,การเงิน,การเรียน,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,ความเครียด,ปัญหาด้านสุขภาพ,"
0912578619,9800,"91,12,25,57,78,86,61,19,","การงาน,ประมาท,ความเครียด,มีปัญหาด้านการเงิน,การเรียน,"
0990417138,200,"99,90,04,41,17,71,13,38,","ความมั่นคง,ชีวิตอุปสรรค,ความเครียด,ปัญหาด้านสุขภาพ,การเรียน,ประมาท,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,"
0912086567,5949,"91,12,20,08,86,65,56,67,","การงาน,ประมาท,ความเครียด,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,ปัญหาด้านสุขภาพ,ชีวิตอุปสรรค,"
0916621364,150,"91,16,66,62,21,13,36,64,","การงาน,การเรียน,การเงิน,ความรัก,ประมาท,ความเครียด,"
0919376569,390,"91,19,93,37,76,65,56,69,","การงาน,การเรียน,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,"
0912843987,9999,"91,12,28,84,43,39,98,87,","การงาน,ประมาท,ความเครียด,การเงิน,ชีวิตอุปสรรค,ปัญหาด้านความรัก,มีปัญหาด้านการเงิน,การเรียน,ความมั่นคง,"
0919978327,129,"91,19,99,97,78,83,32,27,","การงาน,ความมั่นคง,การเงิน,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,ชีวิตอุปสรรค,"
0912889782,9500,"91,12,28,88,89,97,78,82,","การงาน,ประมาท,ความเครียด,การเงิน,มีปัญหาด้านการเงิน,"
0916607890,165,"91,16,66,60,07,78,89,90,","การงาน,การเรียน,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,ชีวิตอุปสรรค,ปัญหาด้านสุขภาพ,ความเครียด,"
0912066204,11900,"91,12,20,06,66,62,20,04,","การงาน,ประมาท,ความเครียด,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,ชีวิตอุปสรรค,"
0916607117,165,"91,16,66,60,07,71,11,17,","การงาน,การเรียน,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,ชีวิตอุปสรรค,ปัญหาด้านสุขภาพ,ความเครียด,ประมาท,"
0992333321,3500,"99,92,23,33,33,33,32,21,","ความมั่นคง,การงาน,ความรัก,ประมาท,ความเครียด,"
0991881185,150,"99,91,18,88,81,11,18,85,","ความมั่นคง,การงาน,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,ประมาท,"
0919511592,189,"91,19,95,51,11,15,59,92,","การงาน,การเงิน,ความรัก,การเรียน,ประมาท,ชีวิตอุปสรรค,"
0919882498,249,"91,19,98,88,82,24,49,98,","การงาน,ความมั่นคง,มีปัญหาด้านการเงิน,ประมาท,ความรัก,"
0919916706,789,"91,19,99,91,16,67,70,06,","การงาน,ความมั่นคง,การเรียน,ชีวิตอุปสรรค,ปัญหาด้านสุขภาพ,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,"
0912638352,13200,"91,12,26,63,38,83,35,52,","การงาน,ประมาท,ความเครียด,การเงิน,ความรัก,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,"
0914159628,690,"91,14,41,15,59,96,62,28,","การงาน,การเงิน,การเรียน,ความรัก,"
0912572397,15999,"91,12,25,57,72,23,39,97,","การงาน,ประมาท,ความเครียด,มีปัญหาด้านการเงิน,ชีวิตอุปสรรค,ปัญหาด้านความรัก,การเรียน,"
0919215010,789,"91,19,92,21,15,50,01,10,","การงาน,ประมาท,ความเครียด,การเงิน,ความรัก,การเรียน,ปัญหาด้านสุขภาพ,ชีวิตอุปสรรค,"
0919080838,1200,"91,19,90,08,80,08,83,38,","การงาน,ชีวิตอุปสรรค,ความเครียด,ปัญหาด้านสุขภาพ,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,"
0915282660,516,"91,15,52,28,82,26,66,60,","การงาน,การเงิน,ความรัก,การเรียน,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,"
0919525175,890,"91,19,95,52,25,51,17,75,","การงาน,การเงิน,ความรัก,การเรียน,ชีวิตอุปสรรค,ความเครียด,มีปัญหาด้านการเงิน,"
0917263163,583,"91,17,72,26,63,31,16,63,","การงาน,ชีวิตอุปสรรค,ความเครียด,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,ประมาท,การเรียน,"
0914333995,2000,"91,14,43,33,33,39,99,95,","การงาน,การเงิน,การเรียน,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,ความเครียด,ปัญหาด้านความรัก,ความมั่นคง,"
0919502100,54999,"91,19,95,50,02,21,10,00,","การงาน,การเงิน,ปัญหาด้านสุขภาพ,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,ประมาท,ความเครียด,ชีวิตอุปสรรค,"
9128929368,8499,"12,28,89,92,29,93,36,68,","ประมาท,ความเครียด,การเงิน,การงาน,การเรียน,มีปัญหาด้านการเงิน,"
0914157981,939,"91,14,41,15,57,79,98,81,","การงาน,การเงิน,การเรียน,ความรัก,มีปัญหาด้านการเงิน,ความเครียด,ความมั่นคง,ชีวิตอุปสรรค,"
0912159378,45999,"91,12,21,15,59,93,37,78,","การงาน,ประมาท,ความเครียด,การเงิน,ความรัก,การเรียน,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,"
0919522900,2390,"91,19,95,52,22,29,90,00,","การงาน,การเงิน,ความรัก,ชีวิตอุปสรรค,ความเครียด,ปัญหาด้านสุขภาพ,มีปัญหาด้านการเงิน,"
0990151659,129,"99,90,01,15,51,16,65,59,","ความมั่นคง,ชีวิตอุปสรรค,ความเครียด,ปัญหาด้านสุขภาพ,ประมาท,การเงิน,ความรัก,การเรียน,การงาน,"
0990485139,200,"99,90,04,48,85,51,13,39,","ความมั่นคง,ชีวิตอุปสรรค,ความเครียด,ปัญหาด้านสุขภาพ,ปัญหาด้านความรัก,การเงิน,การเรียน,ประมาท,"
0991281851,1500,"99,91,12,28,81,18,85,51,","ความมั่นคง,การงาน,ประมาท,ความเครียด,การเงิน,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,ความรัก,การเรียน,"
0916507313,112,"91,16,65,50,07,73,31,13,","การงาน,การเรียน,การเงิน,ปัญหาด้านสุขภาพ,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,ประมาท,"
0912900436,19500,"91,12,29,90,00,04,43,36,","การงาน,ประมาท,ความเครียด,ชีวิตอุปสรรค,ปัญหาด้านสุขภาพ,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,"
0912956091,18900,"91,12,29,95,56,60,09,91,","การงาน,ประมาท,ความเครียด,การเงิน,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,ชีวิตอุปสรรค,ปัญหาด้านสุขภาพ,"
0991208524,900,"99,91,12,20,08,85,52,24,","ความมั่นคง,การงาน,ประมาท,ความเครียด,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,ปัญหาด้านสุขภาพ,"
0919561917,390,"91,19,95,56,61,19,91,17,","การงาน,การเงิน,การเรียน,ชีวิตอุปสรรค,ความเครียด,"
9198830092,249,"19,98,88,83,30,00,09,92,","การงาน,ความมั่นคง,มีปัญหาด้านการเงิน,ประมาท,ปัญหาด้านความรัก,ปัญหาด้านสุขภาพ,ความเครียด,ชีวิตอุปสรรค,"
0919298281,350,"91,19,92,29,98,82,28,81,","การงาน,ความมั่นคง,การเงิน,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,"
0991263138,2499,"99,91,12,26,63,31,13,38,","ความมั่นคง,การงาน,ประมาท,ความเครียด,การเงิน,ความรัก,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,"
0916653926,152,"91,16,66,65,53,39,92,26,","การงาน,การเรียน,การเงิน,ความรัก,"
0991460307,170,"99,91,14,46,60,03,30,07,","ความมั่นคง,การงาน,การเงิน,การเรียน,ความรัก,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,ประมาท,ปัญหาด้านสุขภาพ,ชีวิตอุปสรรค,"
0991240516,1250,"99,91,12,24,40,05,51,16,","ความมั่นคง,การงาน,ประมาท,ความเครียด,ความรัก,ชีวิตอุปสรรค,ปัญหาด้านสุขภาพ,การเงิน,การเรียน,"
0917574144,147,"91,17,75,57,74,41,14,44,","การงาน,ชีวิตอุปสรรค,ความเครียด,มีปัญหาด้านการเงิน,การเรียน,"
0990360034,650,"99,90,03,36,60,00,03,34,","ความมั่นคง,ชีวิตอุปสรรค,ความเครียด,ปัญหาด้านสุขภาพ,ประมาท,การเงิน,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,"
0910092626,170,"91,10,00,09,92,26,62,26,","การงาน,ประมาท,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,ความเครียด,ปัญหาด้านสุขภาพ,ความรัก,"
0991193434,99,"99,91,11,19,93,34,43,34,","ความมั่นคง,การงาน,ประมาท,ชีวิตอุปสรรค,การเรียน,มีปัญหาด้านการเงิน,ความเครียด,ปัญหาด้านความรัก,"
0912278494,29000,"91,12,22,27,78,84,49,94,","การงาน,ประมาท,ความเครียด,ความรัก,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,"
0991264002,6500,"99,91,12,26,64,40,00,02,","ความมั่นคง,การงาน,ประมาท,ความเครียด,การเงิน,ความรัก,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,"
0916606943,295,"91,16,66,60,06,69,94,43,","การงาน,การเรียน,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,ชีวิตอุปสรรค,ความเครียด,"
0990448400,200,"99,90,04,44,48,84,40,00,","ความมั่นคง,ชีวิตอุปสรรค,ความเครียด,ปัญหาด้านสุขภาพ,ปัญหาด้านความรัก,มีปัญหาด้านการเงิน,"
0917709995,664,"91,17,77,70,09,99,99,95,","การงาน,ชีวิตอุปสรรค,ความเครียด,ปัญหาด้านสุขภาพ,ความมั่นคง,การเงิน,"
0912016953,8199,"91,12,20,01,16,69,95,53,","การงาน,ประมาท,ความเครียด,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,ชีวิตอุปสรรค,การเรียน,"
0991209881,1149,"99,91,12,20,09,98,88,81,","ความมั่นคง,การงาน,ประมาท,ความเครียด,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,ชีวิตอุปสรรค,ปัญหาด้านสุขภาพ,"
0914595222,215,"91,14,45,59,95,52,22,22,","การงาน,การเงิน,การเรียน,ความรัก,"
0991243226,999,"99,91,12,24,43,32,22,26,","ความมั่นคง,การงาน,ประมาท,ความเครียด,ความรัก,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,"
0916410232,403,"91,16,64,41,10,02,23,32,","การงาน,การเรียน,ความรัก,ประมาท,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,"
0912734634,9000,"91,12,27,73,34,46,63,34,","การงาน,ประมาท,ความเครียด,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,"
0912013704,12000,"91,12,20,01,13,37,70,04,","การงาน,ประมาท,ความเครียด,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,ชีวิตอุปสรรค,ปัญหาด้านสุขภาพ,"
0919317560,690,"91,19,93,31,17,75,56,60,","การงาน,การเรียน,ประมาท,ชีวิตอุปสรรค,ความเครียด,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,"
0919903299,249,"91,19,99,90,03,32,29,99,","การงาน,ความมั่นคง,ชีวิตอุปสรรค,ความเครียด,ปัญหาด้านสุขภาพ,ประมาท,ความรัก,"
0910453488,800,"91,10,04,45,53,34,48,88,","การงาน,ประมาท,ชีวิตอุปสรรค,การเงิน,การเรียน,มีปัญหาด้านการเงิน,ความเครียด,ปัญหาด้านความรัก,"
0991564400,200,"99,91,15,56,64,44,40,00,","ความมั่นคง,การงาน,การเงิน,ความรัก,การเรียน,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,ความเครียด,"
0991350570,249,"99,91,13,35,50,05,57,70,","ความมั่นคง,การงาน,ประมาท,ปัญหาด้านสุขภาพ,มีปัญหาด้านการเงิน,ความเครียด,ชีวิตอุปสรรค,"
0991289679,800,"99,91,12,28,89,96,67,79,","ความมั่นคง,การงาน,ประมาท,ความเครียด,การเงิน,ชีวิตอุปสรรค,"
0912429184,12999,"91,12,24,42,29,91,18,84,","การงาน,ประมาท,ความเครียด,ความรัก,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,"
0910162717,849,"91,10,01,16,62,27,71,17,","การงาน,ประมาท,ชีวิตอุปสรรค,การเรียน,การเงิน,ความรัก,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,ความเครียด,"
0912782379,9699,"91,12,27,78,82,23,37,79,","การงาน,ประมาท,ความเครียด,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,"
0912017789,9500,"91,12,20,01,17,77,78,89,","การงาน,ประมาท,ความเครียด,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,ชีวิตอุปสรรค,"
0919460604,849,"91,19,94,46,60,06,60,04,","การงาน,ความรัก,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,ชีวิตอุปสรรค,"
0916621875,150,"91,16,66,62,21,18,87,75,","การงาน,การเรียน,การเงิน,ความรัก,ประมาท,ความเครียด,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,"
0913167437,1139,"91,13,31,16,67,74,43,37,","การงาน,ประมาท,การเรียน,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,ความเครียด,ปัญหาด้านความรัก,"
9127184511,9500,"12,27,71,18,84,45,51,11,","ประมาท,ความเครียด,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,การเรียน,"
0991528400,200,"99,91,15,52,28,84,40,00,","ความมั่นคง,การงาน,การเงิน,ความรัก,การเรียน,ชีวิตอุปสรรค,ปัญหาด้านความรัก,มีปัญหาด้านการเงิน,ความเครียด,"
0919486619,420,"91,19,94,48,86,66,61,19,","การงาน,ชีวิตอุปสรรค,ปัญหาด้านความรัก,มีปัญหาด้านการเงิน,การเรียน,"
0913500857,500,"91,13,35,50,00,08,85,57,","การงาน,ประมาท,ปัญหาด้านสุขภาพ,มีปัญหาด้านการเงิน,ความเครียด,"
0991580206,399,"99,91,15,58,80,02,20,06,","ความมั่นคง,การงาน,การเงิน,ความรัก,การเรียน,ความเครียด,ปัญหาด้านสุขภาพ,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,"
0913239753,702,"91,13,32,23,39,97,75,53,","การงาน,ประมาท,ความรัก,การเรียน,การเงิน,มีปัญหาด้านการเงิน,ความเครียด,"
0919555558,144999,"91,19,95,55,55,55,55,58,","การงาน,การเงิน,"
0990151624,129,"99,90,01,15,51,16,62,24,","ความมั่นคง,ชีวิตอุปสรรค,ความเครียด,ปัญหาด้านสุขภาพ,ประมาท,การเงิน,ความรัก,การเรียน,การงาน,"
0919325370,159,"91,19,93,32,25,53,37,70,","การงาน,การเรียน,ความรัก,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,ปัญหาด้านสุขภาพ,"
0912039463,9000,"91,12,20,03,39,94,46,63,","การงาน,ประมาท,ความเครียด,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,ปัญหาด้านสุขภาพ,การเรียน,"
0990151836,129,"99,90,01,15,51,18,83,36,","ความมั่นคง,ชีวิตอุปสรรค,ความเครียด,ปัญหาด้านสุขภาพ,ประมาท,การเงิน,ความรัก,การเรียน,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,"
0916607132,199,"91,16,66,60,07,71,13,32,","การงาน,การเรียน,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,ชีวิตอุปสรรค,ปัญหาด้านสุขภาพ,ความเครียด,ประมาท,"
0919091180,500,"91,19,90,09,91,11,18,80,","การงาน,ชีวิตอุปสรรค,ความเครียด,ปัญหาด้านสุขภาพ,ประมาท,มีปัญหาด้านการเงิน,"
9103541035,549,"10,03,35,54,41,10,03,35,","ประมาท,ชีวิตอุปสรรค,ปัญหาด้านสุขภาพ,การงาน,การเงิน,การเรียน,"
0912967313,12500,"91,12,29,96,67,73,31,13,","การงาน,ประมาท,ความเครียด,การเงิน,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,"
0912974296,8199,"91,12,29,97,74,42,29,96,","การงาน,ประมาท,ความเครียด,การเงิน,ความรัก,"
